Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2025119,Data Engineer,Cisco,MNC,Information Technology,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,55.5,"Python, Airflow, Spark",B.Sc (CS/IT),1,102,2.7,2026-03-08
IND2025120,Business Analyst,Ola,Indian Unicorn,EdTech,Bhubaneswar,Tier 2,Lead (10+ yrs),Full-Time,On-Site,81.3,"Agile, Power BI, JIRA",M.Tech/M.E.,2,203,3.7,2024-06-18
IND2025121,Technical Lead,Cisco,MNC,FinTech,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,12.0,"Team Leadership, Agile, Code Review",MCA,1,101,3.5,2025-12-31
IND2025122,Java Developer,Oracle,MNC,Information Technology,Lucknow,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,4.7,"Java, Hibernate, REST APIs, Microservices",B.Tech/B.E.,15,1771,4.2,2026-01-01
IND2025123,Node.js Developer,Cisco,MNC,Information Technology,Remote,Remote,Junior (1-3 yrs),Contract,Hybrid,7.7,"Express.js, MongoDB, Node.js",M.Tech/M.E.,3,315,4.0,2024-12-30
IND2025124,DevOps Engineer,Wipro,MNC,FinTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,28.9,"Kubernetes, Terraform, Linux, Jenkins",MCA,1,62,3.0,2024-07-25
IND2025125,NLP Engineer,Setu,Startup,E-Commerce,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,6.7,"HuggingFace, BERT, SpaCy, TensorFlow, Python, LLMs",B.Tech/B.E.,3,124,3.2,2025-02-08
IND2025126,UI/UX Designer,Chargebee,Startup,FinTech,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.7,"Figma, Adobe XD, Wireframing, Prototyping",B.Tech/B.E.,3,239,2.8,2025-12-23
IND2025127,Full Stack Developer,Deloitte,MNC,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,6.0,"Python, Docker, MongoDB, Node.js",M.Tech/M.E.,1,66,3.2,2024-10-21
IND2025128,Software Engineer,Tech Mahindra,MNC,E-Commerce,Bangalore,Tier 1,Junior (1-3 yrs),Part-Time,Hybrid,6.4,"Python, REST APIs, C++, Java, Data Structures, Git",BCA,2,223,3.7,2026-02-26
IND2025129,Cloud Engineer,Hasura,Startup,E-Commerce,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,11.1,"GCP, Linux, Terraform, Azure, Docker, Kubernetes",B.Tech/B.E.,5,393,3.1,2025-03-15
IND2025130,Data Engineer,PhonePe,Indian Unicorn,Information Technology,Remote,Remote,Fresher (0-1 yr),Internship,Remote,1.2,"dbt, AWS, Airflow",MCA,1,98,4.0,2025-04-07
IND2025131,Python Developer,Deloitte,MNC,FinTech,Remote,Remote,Mid (3-6 yrs),Contract,Remote,15.9,"Docker, PostgreSQL, AWS, Python, REST APIs",B.Tech/B.E.,3,225,4.0,2025-02-10
IND2025132,Data Analyst,HAL,PSU/Govt,Information Technology,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,21.1,"Tableau, Power BI, Data Visualization, Python",M.Tech/M.E.,3,262,3.6,2026-04-27
IND2025133,Data Scientist,IBM,MNC,FinTech,Remote,Remote,Fresher (0-1 yr),Part-Time,On-Site,5.6,"NLP, Deep Learning, Pandas, Statistics",M.Tech/M.E.,2,202,3.5,2024-09-08
IND2025134,Frontend Developer,Fi Money,Startup,Telecom,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,26.9,"Next.js, JavaScript, TypeScript, HTML/CSS",B.Tech/B.E.,1,79,3.3,2025-09-17
IND2025135,Android Developer,Flipkart,Indian Unicorn,Information Technology,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,11.6,"REST APIs, Kotlin, Java",B.Tech/B.E.,2,168,3.4,2025-06-10
IND2025136,React Developer,Byju's,Indian Unicorn,Consulting,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,24.3,"Next.js, HTML/CSS, React, TypeScript, Redux",BCA,1,70,3.3,2025-04-17
IND2025137,QA Engineer,Meesho,Indian Unicorn,Manufacturing,Bhubaneswar,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,13.8,"API Testing, Python, Postman, Manual Testing",BCA,1,110,3.9,2024-10-22
IND2025138,React Developer,BEL,PSU/Govt,Manufacturing,Hyderabad,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,23.3,"Redux, JavaScript, React, TypeScript, HTML/CSS, Next.js",M.Tech/M.E.,1,61,3.5,2025-03-27
IND2025139,Python Developer,Zoho,Indian Unicorn,EdTech,Nagpur,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,32.4,"AWS, Docker, REST APIs",PhD,1,81,4.0,2025-12-12
IND2025140,Android Developer,Oracle,MNC,Gaming,Remote,Remote,Junior (1-3 yrs),Contract,On-Site,12.8,"Java, REST APIs, Android SDK, Jetpack Compose",B.Tech/B.E.,3,163,3.2,2026-02-15
IND2025141,Software Engineer,TCS,MNC,Manufacturing,Nagpur,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,8.5,"Python, REST APIs, Data Structures, Java, C++",B.Tech/B.E.,1,111,3.4,2026-04-03
IND2025142,QA Engineer,Leadsquared,Startup,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,20.7,"Postman, API Testing, JIRA",M.Tech/M.E.,2,173,3.9,2025-06-13
IND2025143,React Developer,Fi Money,Startup,Banking & Finance,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,18.9,"JavaScript, Redux, TypeScript, HTML/CSS, Next.js, React",B.Tech/B.E.,3,277,3.8,2025-12-13
IND2025144,Full Stack Developer,Slice,Startup,Gaming,Pune,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,35.1,"AWS, Node.js, Docker",M.Tech/M.E.,10,701,4.2,2024-10-14
IND2025145,React Developer,Accenture,MNC,HealthTech,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,13.6,"Redux, React, Next.js, HTML/CSS",MCA,2,99,3.4,2025-01-05
IND2025146,iOS Developer,Google,MNC,Information Technology,Bangalore,Tier 1,Lead (10+ yrs),Full-Time,On-Site,57.1,"Swift, Xcode, Firebase",B.Tech/B.E.,1,106,4.1,2025-04-03
IND2025147,AI Engineer,BSNL,PSU/Govt,Banking & Finance,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,4.6,"Prompt Engineering, OpenAI API, Vector DBs, RAG",BCA,1,44,4.1,2025-01-09
IND2025148,MLOps Engineer,Meesho,Indian Unicorn,HealthTech,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,11.0,"CI/CD, Python, Docker, MLflow, AWS",MCA,3,172,3.6,2025-11-13
IND2025149,Android Developer,Leadsquared,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,10.0,"Android SDK, Firebase, Java",MBA,5,462,3.6,2025-07-02
IND2025150,QA Engineer,Leadsquared,Startup,Information Technology,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,7.1,"Manual Testing, API Testing, Postman, Python, JIRA",MCA,3,270,3.2,2024-08-24
IND2025151,Data Analyst,Cisco,MNC,Consulting,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,16.0,"Power BI, Statistics, Tableau",MCA,1,42,3.7,2025-01-31
IND2025152,Cybersecurity Analyst,Lenskart,Startup,Information Technology,Kolkata,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,5.0,"Python, SIEM, Network Security, Penetration Testing, Ethical Hacking",B.Com + Certification,3,142,4.2,2025-03-03
IND2025153,Full Stack Developer,PhonePe,Indian Unicorn,E-Commerce,Pune,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,69.6,"Docker, Node.js, Python, React",B.Tech/B.E.,3,141,4.1,2026-01-09
IND2025154,Data Scientist,Slice,Startup,Logistics,Hyderabad,Tier 1,Junior (1-3 yrs),Contract,On-Site,18.2,"Statistics, Pandas, Tableau, Deep Learning, NLP, Machine Learning",B.Tech/B.E.,5,464,3.1,2025-03-05
IND2025155,iOS Developer,HCL Technologies,MNC,Information Technology,Remote,Remote,Lead (10+ yrs),Full-Time,Hybrid,49.5,"Swift, Firebase, REST APIs, Core Data, SwiftUI",B.Sc (CS/IT),1,107,4.1,2024-12-23
IND2025156,Backend Developer,Dream11,Indian Unicorn,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,48.6,"Django, PostgreSQL, Redis",MBA,15,212,4.0,2024-06-10
IND2025157,React Developer,Fi Money,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Part-Time,Remote,12.6,"JavaScript, Next.js, Redux",B.Tech/B.E.,2,209,3.9,2025-06-17
IND2025158,Business Analyst,InMobi,Startup,Information Technology,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,5.2,"JIRA, Power BI, Agile, Excel, Requirements Gathering, SQL",B.Sc (CS/IT),15,756,4.1,2024-08-16
IND2025159,Machine Learning Engineer,Cognizant,MNC,E-Commerce,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,6.6,"TensorFlow, AWS, Docker",M.Tech/M.E.,5,507,2.9,2025-04-08
IND2025160,Java Developer,Infosys,MNC,Consulting,Indore,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,9.1,"SQL, Hibernate, Maven, Spring Boot, Java, REST APIs",B.Tech/B.E.,5,254,2.7,2024-09-13
IND2025161,Java Developer,BSNL,PSU/Govt,EdTech,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,7.1,"Java, SQL, Spring Boot",B.Tech/B.E.,2,98,4.2,2026-03-24
IND2025162,Java Developer,TCS,MNC,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.4,"Spring Boot, Microservices, SQL, Maven, Hibernate, REST APIs",B.Tech/B.E.,10,303,3.9,2025-08-31
IND2025163,Backend Developer,IBM,MNC,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,5.2,"Docker, Node.js, Django, PostgreSQL",MBA,2,213,3.6,2025-06-03
IND2025164,Data Engineer,Tech Mahindra,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,14.5,"AWS, dbt, SQL, Spark, ETL, Python",B.Sc (CS/IT),3,199,4.1,2025-02-09
IND2025165,Node.js Developer,HCL Technologies,MNC,Information Technology,Remote,Remote,Junior (1-3 yrs),Contract,Remote,11.5,"JavaScript, Node.js, MongoDB, REST APIs, TypeScript",BCA,15,1653,4.1,2025-12-29
IND2025166,Research Scientist,Zomato,Indian Unicorn,E-Commerce,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,8.0,"PyTorch, R, Deep Learning, Statistics",B.Tech/B.E.,1,52,4.0,2025-04-28
IND2025167,AI Engineer,Capgemini,MNC,Information Technology,Remote,Remote,Junior (1-3 yrs),Part-Time,On-Site,9.6,"LangChain, Vector DBs, RAG, Prompt Engineering",B.Tech/B.E.,2,204,3.9,2026-03-27
IND2025168,Node.js Developer,Urban Company,Startup,Information Technology,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,28.8,"TypeScript, JavaScript, REST APIs",B.Tech/B.E.,1,95,4.2,2026-01-03
IND2025169,Research Scientist,Deloitte,MNC,Telecom,Hyderabad,Tier 1,Fresher (0-1 yr),Internship,On-Site,2.0,"PyTorch, Statistics, Deep Learning",B.Tech/B.E.,1,101,3.6,2025-02-27
IND2025170,Python Developer,Slice,Startup,Media & Entertainment,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,12.0,"Python, REST APIs, PostgreSQL, Django, AWS, Docker",B.Tech/B.E.,5,150,2.8,2024-08-15
IND2025171,Backend Developer,Accenture,MNC,Automobile,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,3.8,"Node.js, MongoDB, PostgreSQL, Python, FastAPI, Django",B.Tech/B.E.,1,73,4.3,2024-11-08
IND2025172,DevOps Engineer,Nykaa,Indian Unicorn,FinTech,Chandigarh,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,24.2,"Jenkins, Docker, Ansible, CI/CD, AWS, Terraform",M.Tech/M.E.,5,483,3.7,2025-03-29
IND2025173,Machine Learning Engineer,Microsoft,MNC,E-Commerce,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,18.7,"TensorFlow, Docker, MLOps, Scikit-learn, AWS",MBA,10,765,3.7,2025-06-15
IND2025174,Backend Developer,Swiggy,Indian Unicorn,HealthTech,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,7.7,"Django, Node.js, MongoDB, Docker, FastAPI, PostgreSQL",B.Sc (CS/IT),3,348,3.9,2025-12-01
IND2025175,Backend Developer,IBM,MNC,Manufacturing,Remote,Remote,Mid (3-6 yrs),Contract,Remote,15.4,"Redis, Java, Python",BCA,5,244,3.7,2025-01-03
IND2025176,Power BI Developer,MakeMyTrip,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Contract,Remote,13.7,"Data Modeling, SQL, ETL, Excel, Power BI, DAX",B.Tech/B.E.,2,104,3.9,2024-09-24
IND2025177,Python Developer,DRDO,PSU/Govt,Gaming,Remote,Remote,Senior (6-10 yrs),Contract,Remote,16.5,"PostgreSQL, AWS, REST APIs, Python, Docker, Django",B.Tech/B.E.,1,95,4.0,2025-07-18
IND2025178,Data Scientist,ONGC,PSU/Govt,Information Technology,Remote,Remote,Senior (6-10 yrs),Contract,Remote,24.2,"TensorFlow, Tableau, Deep Learning, Scikit-learn, Pandas",B.Sc (CS/IT),15,934,3.5,2024-09-09
IND2025179,Blockchain Developer,Urban Company,Startup,Government/PSU,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,17.0,"Python, Web3.js, Solidity, Smart Contracts",M.Tech/M.E.,2,175,3.2,2024-08-07
IND2025180,React Developer,Slice,Startup,Government/PSU,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,36.1,"TypeScript, Redux, Next.js, HTML/CSS, React",MCA,1,76,3.9,2026-04-29
IND2025181,Software Engineer,Setu,Startup,Manufacturing,Indore,Tier 2,Fresher (0-1 yr),Contract,Hybrid,4.9,"Java, Python, Algorithms, Git, System Design, C++",B.Tech/B.E.,3,200,3.7,2025-01-17
IND2025182,Data Scientist,Leadsquared,Startup,Information Technology,Kochi,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,94.8,"TensorFlow, Scikit-learn, NLP, Deep Learning, Machine Learning",B.Tech/B.E.,1,84,4.0,2025-09-14
IND2025183,Java Developer,Paytm,Indian Unicorn,EdTech,Pune,Tier 1,Lead (10+ yrs),Contract,Hybrid,85.1,"Hibernate, Java, Microservices",B.Tech/B.E.,3,335,3.4,2025-03-11
IND2025184,QA Engineer,NTPC,PSU/Govt,Consulting,Remote,Remote,Senior (6-10 yrs),Contract,Remote,15.9,"Manual Testing, Python, Selenium, JIRA, API Testing",BCA,1,80,3.6,2025-03-30
IND2025185,Data Scientist,Setu,Startup,Banking & Finance,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,26.5,"NLP, TensorFlow, Machine Learning, Scikit-learn, Pandas",MBA,1,44,3.1,2025-12-24
IND2025186,Backend Developer,Leadsquared,Startup,Gaming,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,24.4,"PostgreSQL, FastAPI, Redis, Java, Django",M.Tech/M.E.,2,223,3.9,2024-09-29
IND2025187,Technical Lead,Cisco,MNC,Information Technology,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,33.1,"Microservices, Team Leadership, Agile, Code Review",B.Sc (CS/IT),1,111,3.3,2025-09-12
IND2025188,Data Analyst,Wipro,MNC,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.1,"Data Visualization, SQL, Excel, Tableau, Power BI, Python",MCA,2,171,2.6,2025-07-19
IND2025189,Business Analyst,Slice,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,5.2,"Excel, SQL, Requirements Gathering, Power BI, JIRA",B.Sc (CS/IT),1,33,4.3,2024-11-19
IND2025190,Cybersecurity Analyst,PhonePe,Indian Unicorn,FinTech,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,55.6,"Network Security, Penetration Testing, Python, SIEM",B.Tech/B.E.,3,282,3.2,2025-01-03
IND2025191,Full Stack Developer,Slice,Startup,Retail,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,13.8,"React, Docker, REST APIs",BCA,2,97,3.4,2025-08-01
IND2025192,QA Engineer,Microsoft,MNC,HealthTech,Chandigarh,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,12.0,"Selenium, API Testing, Manual Testing, Python, Postman, JIRA",MCA,1,58,3.4,2025-10-23
IND2025193,Business Analyst,Google,MNC,Government/PSU,Mumbai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,5.4,"SQL, JIRA, Agile",B.Tech/B.E.,3,156,3.0,2026-01-09
IND2025194,Business Analyst,Fi Money,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Part-Time,On-Site,19.3,"Power BI, JIRA, Agile",B.Sc (CS/IT),3,131,4.1,2025-08-11
IND2025195,Data Analyst,Hasura,Startup,Gaming,Indore,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,10.4,"Excel, SQL, Tableau, Python, Data Visualization",B.Tech/B.E.,5,504,3.7,2025-03-06
IND2025196,Cloud Engineer,BSNL,PSU/Govt,Information Technology,Remote,Remote,Mid (3-6 yrs),Part-Time,Remote,12.2,"Linux, Docker, Terraform, Azure, GCP, Kubernetes",MBA,3,335,4.2,2025-06-03
IND2025197,UI/UX Designer,BEL,PSU/Govt,HealthTech,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,19.8,"CSS, User Research, Figma, Adobe XD",B.Tech/B.E.,3,258,4.0,2026-04-09
IND2025198,Android Developer,Oracle,MNC,Consulting,Bhubaneswar,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,6.1,"Kotlin, Jetpack Compose, Android SDK, Firebase",B.Sc (CS/IT),15,518,3.4,2025-05-05
IND2025199,Android Developer,Swiggy,Indian Unicorn,E-Commerce,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,51.6,"Firebase, Kotlin, REST APIs, Java, Android SDK, Jetpack Compose",B.Tech/B.E.,2,219,4.1,2025-12-23
IND2025200,Engineering Manager,Khatabook,Startup,Consulting,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,26.2,"System Design, Roadmapping, Hiring, OKRs, Agile, People Management",B.Sc (CS/IT),1,98,2.6,2024-09-25
IND2025201,Full Stack Developer,Leadsquared,Startup,E-Commerce,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,8.7,"Node.js, Python, PostgreSQL, REST APIs, Docker, React",B.Sc (CS/IT),1,109,3.3,2025-07-08
IND2025202,Full Stack Developer,Slice,Startup,Logistics,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,32.6,"React, PostgreSQL, Docker, REST APIs, MongoDB, Python",B.Tech/B.E.,10,1068,4.2,2025-10-08
IND2025203,QA Engineer,Oracle,MNC,Media & Entertainment,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,21.8,"JIRA, Postman, Manual Testing, Python",M.Tech/M.E.,5,253,3.9,2025-09-07
IND2025204,Node.js Developer,MakeMyTrip,Indian Unicorn,Information Technology,Indore,Tier 2,Mid (3-6 yrs),Contract,Hybrid,25.3,"TypeScript, MongoDB, Express.js, JavaScript, Node.js",BCA,2,194,4.0,2025-10-29
IND2025205,Python Developer,Ola,Indian Unicorn,Gaming,Coimbatore,Tier 2,Mid (3-6 yrs),Contract,Hybrid,16.2,"PostgreSQL, Python, Docker",M.Tech/M.E.,1,99,3.3,2025-06-26
IND2025206,Python Developer,Tech Mahindra,MNC,Banking & Finance,Kolkata,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,26.6,"Python, PostgreSQL, Docker, Django, FastAPI, REST APIs",B.Tech/B.E.,2,215,4.0,2025-01-30
IND2025207,QA Engineer,IBM,MNC,Information Technology,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,10.4,"Python, JIRA, Manual Testing, API Testing, Selenium, Postman",BCA,1,100,3.3,2025-09-03
IND2025208,Software Engineer,Meesho,Indian Unicorn,Information Technology,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,15.9,"Java, Python, C++, Algorithms",B.Tech/B.E.,5,483,4.2,2024-07-23
IND2025209,Frontend Developer,BrowserStack,Startup,Information Technology,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,9.3,"Next.js, Figma, HTML/CSS, React, JavaScript, Tailwind CSS",M.Tech/M.E.,3,219,3.5,2025-01-05
IND2025210,Engineering Manager,Postman,Startup,HealthTech,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,7.0,"People Management, System Design, Hiring, OKRs",MBA,1,103,2.8,2025-07-01
IND2025211,Business Analyst,BrowserStack,Startup,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,22.7,"Excel, Agile, SQL",B.Tech/B.E.,1,99,4.1,2026-03-04
IND2025212,React Developer,Paytm,Indian Unicorn,Consulting,Pune,Tier 1,Senior (6-10 yrs),Internship,Hybrid,1.0,"React, Redux, TypeScript, HTML/CSS",B.Tech/B.E.,1,64,3.0,2024-07-26
IND2025213,Java Developer,HAL,PSU/Govt,Information Technology,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,6.2,"SQL, REST APIs, Maven",B.Tech/B.E.,3,118,4.2,2024-07-17
IND2025214,Machine Learning Engineer,Lenskart,Startup,HealthTech,Chandigarh,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,50.5,"PyTorch, Docker, Scikit-learn, MLOps",M.Tech/M.E.,15,773,4.0,2025-03-30
IND2025215,Node.js Developer,Chargebee,Startup,Information Technology,Lucknow,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,18.2,"MongoDB, Express.js, TypeScript",BCA,2,196,3.8,2025-01-03
IND2025216,Software Engineer,Oracle,MNC,Gaming,Remote,Remote,Fresher (0-1 yr),Internship,Remote,1.3,"Python, C++, System Design, Java, Git, Algorithms",MBA,2,146,3.1,2026-01-16
IND2025217,Android Developer,Deloitte,MNC,FinTech,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,10.9,"Android SDK, Jetpack Compose, Java, Kotlin, REST APIs",BCA,5,512,3.9,2025-02-08
IND2025218,Frontend Developer,Byju's,Indian Unicorn,EdTech,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,25.8,"Figma, TypeScript, JavaScript",B.Tech/B.E.,1,103,3.9,2025-12-04
IND2025219,UI/UX Designer,ISRO,PSU/Govt,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,19.3,"CSS, Adobe XD, User Research, Prototyping, Figma, Wireframing",MBA,2,176,3.6,2024-10-16
IND2025220,Business Analyst,Darwinbox,Startup,EdTech,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,41.4,"JIRA, Requirements Gathering, Power BI, SQL",M.Tech/M.E.,5,313,3.4,2025-01-11
IND2025221,Backend Developer,BrowserStack,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Contract,Remote,11.4,"Docker, FastAPI, MongoDB",BCA,3,278,3.6,2025-02-25
IND2025222,DevOps Engineer,Nykaa,Indian Unicorn,FinTech,Remote,Remote,Junior (1-3 yrs),Contract,Hybrid,9.9,"Ansible, Terraform, Docker, CI/CD, Kubernetes, AWS",B.Sc (CS/IT),1,88,3.5,2024-11-17
IND2025223,AI Engineer,Deloitte,MNC,Information Technology,Ahmedabad,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,20.0,"RAG, OpenAI API, LLMs, NLP, Python, Prompt Engineering",BCA,1,94,3.2,2024-07-15
IND2025224,Business Analyst,BSNL,PSU/Govt,Logistics,Delhi,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,22.6,"SQL, Excel, Requirements Gathering, Power BI, Agile",BCA,1,109,3.9,2025-10-07
IND2025225,Python Developer,Groww,Startup,E-Commerce,Nagpur,Tier 2,Junior (1-3 yrs),Internship,On-Site,0.8,"REST APIs, AWS, Django, Python",BCA,5,438,3.7,2025-11-18
IND2025226,AI Engineer,Cognizant,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,50.3,"Prompt Engineering, OpenAI API, RAG",BCA,10,1014,3.7,2025-06-15
IND2025227,Technical Lead,Zoho,Indian Unicorn,EdTech,Remote,Remote,Senior (6-10 yrs),Contract,Remote,42.7,"Agile, Microservices, System Design, Code Review, Team Leadership",M.Tech/M.E.,1,102,4.1,2025-02-19
IND2025228,MLOps Engineer,TCS,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,25.9,"MLflow, AWS, Airflow, CI/CD, Python",BCA,20,1581,3.3,2025-03-10
IND2025229,Data Engineer,Zomato,Indian Unicorn,Banking & Finance,Chennai,Tier 1,Mid (3-6 yrs),Part-Time,Hybrid,25.6,"Spark, AWS, ETL, Airflow",B.Tech/B.E.,1,88,4.1,2024-11-13
IND2025230,Java Developer,Hasura,Startup,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,12.8,"Java, SQL, Microservices, Spring Boot, Hibernate, REST APIs",M.Tech/M.E.,1,77,4.3,2026-02-14
IND2025231,Computer Vision Engineer,Freshworks,Indian Unicorn,E-Commerce,Remote,Remote,Lead (10+ yrs),Contract,Hybrid,82.7,"OpenCV, Python, Deep Learning, PyTorch, TensorFlow",B.Tech/B.E.,1,63,2.5,2026-04-22
IND2025232,Software Engineer,HAL,PSU/Govt,Manufacturing,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,7.0,"System Design, C++, Git, Python, Algorithms",MBA,10,930,3.4,2025-09-09
IND2025233,DevOps Engineer,Infosys,MNC,Gaming,Remote,Remote,Lead (10+ yrs),Internship,Remote,2.8,"Ansible, AWS, Terraform, CI/CD, Kubernetes",B.Sc (CS/IT),3,341,4.2,2025-09-13
IND2025234,Product Manager,IBM,MNC,Logistics,Jaipur,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,15.6,"Roadmapping, JIRA, Agile",M.Tech/M.E.,1,99,4.1,2025-03-22
IND2025235,Data Analyst,BEL,PSU/Govt,Manufacturing,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,18.3,"Statistics, Excel, Data Visualization, Python, Tableau, SQL",MBA,1,64,3.9,2025-01-21
IND2025236,Software Engineer,Cisco,MNC,Logistics,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,16.4,"System Design, Data Structures, Algorithms, C++, Git",B.Sc (CS/IT),20,2296,3.5,2024-12-05
IND2025237,Backend Developer,Flipkart,Indian Unicorn,FinTech,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,17.0,"Redis, Python, PostgreSQL, FastAPI",MCA,2,40,4.0,2025-09-15
IND2025238,DevOps Engineer,Accenture,MNC,Logistics,Chandigarh,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,5.4,"Ansible, AWS, Kubernetes, CI/CD",B.Tech/B.E.,2,158,3.7,2025-06-17
IND2025239,Data Engineer,BHEL,PSU/Govt,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,15.4,"ETL, dbt, Python, Spark",B.Sc (CS/IT),2,238,4.2,2025-08-06
